matchid,season,Date,Time,HomeTeam,AwayTeam,league,FTHG,FTAG,FTgoals,HTHG,HTAG,htgoals,HS,AS,HST,AST,totalshotontarget,HF,AF,HC,AC,total corner,HY,AY,HR,AR,round,home_team_rank,away_team_rank,homeform,awayform,home_team_rolling_avg_goals_conceded,away_team_rolling_avg_goals_conceded,home_team_rolling_avg_goals,away_team_rolling_avg_goals,home_rankclass,away_rankclass,homeform_class,awayform_class,hometeamplayingstyle,awayteamplayingstyle,hometeamrating,awayteamrating,homeratingclass,awayratingclass,versusplayingstyle,versusteamrating,versustableclass,versusformclass,fifatopteamlocation,Month,goalcycle,home_goal_class,away_conceded_class,home_goal_away_conceded_class,overtwo,,odds,stake,capital,return,actual return ,market movement
Match-6185,2022/2023,12/1/2023,20:00,Fulham,Chelsea,EPL,2,1,3,1,0,1,8,20,3,10,13,12,16,5,7,12,4,3,0,1,18,7,10,1.555555556,1.470588235,0.83,1.33,1.33,0.67,eurospot,midtable,mid,mid,directplay,compactplay,75,79,low,mid,directplayVcompactplay,lowVmid,midtableVtopfour,midVmid,Away,,,Mid,Mid,MidVMid,0,loss,0,200,10000,0,-200,-58708
Match-6186,2022/2023,13/01/2023,20:00,Aston Villa,Leeds,EPL,2,1,3,1,0,1,11,16,5,4,9,12,8,0,11,11,2,2,0,0,18,12,14,1.222222222,1,1.67,2.17,1.5,2,midtable,midtable,mid,low,highpressing,highpressing,81,73,mid,top,highpressingVhighpressing,midVtop,midtableVbottom,midVlow,Away,,,Mid,Low,MidVLow,0,loss,0,200,10000,0,-200,-58908
Match-6187,2022/2023,14/01/2023,12:30,Man United,Man City,EPL,2,1,3,0,0,0,8,5,4,1,5,15,5,1,2,3,3,0,0,0,18,4,2,2.058823529,2.294117647,0.67,0.83,1.83,1.5,topfour,topfour,top,top,compactplay,possessionplay,81,85,mid,top,compactplayVpossessionplay,midVtop,eurospotVtopfour,midVtop,Away,,,Low,High,LowVHigh,0,loss,0,200,10000,0,-200,-59108
Match-6188,2022/2023,14/01/2023,15:00,Brighton,Liverpool,EPL,3,0,3,0,0,0,16,6,9,2,11,8,15,7,1,8,1,3,0,0,18,8,6,1.588235294,1.647058824,1.83,1.5,2.83,2,eurospot,eurospot,mid,mid,highpressing,possessionplay,77,83,mid,top,highpressingVpossessionplay,midVtop,midtableVtopfour,midVtop,Away,,,Low,Mid,LowVMid,0,loss,0,200,10000,0,-200,-59308
Match-6189,2022/2023,14/01/2023,15:00,Everton,Southampton,EPL,1,2,3,1,0,1,12,13,4,5,9,7,19,6,4,10,0,3,0,0,19,18,20,0.833333333,0.666666667,2,2.33,0.5,0.67,bottom,bottom,low,low,compactplay,possessionplay,76,74,low,low,compactplayVpossessionplay,lowVlow,bottomVbottom,midVmid,tough,,,High,Low,HighVLow,0,loss,0,200,10000,0,-200,-59508
Match-6190,2022/2023,14/01/2023,15:00,Nott'm Forest,Leicester,EPL,2,0,2,0,0,0,15,6,5,1,6,11,12,3,5,8,1,2,0,0,19,15,13,0.944444444,0.944444444,1.83,1.17,0.83,0.83,bottom,midtable,low,low,compactplay,compactplay,74,75,low,low,compactplayVcompactplay,lowVlow,bottomVmidtable,lowVmid,tough,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-59394
Match-6191,2022/2023,14/01/2023,15:00,Wolves,West Ham,EPL,1,0,1,0,0,0,17,16,4,4,8,10,7,4,3,7,0,2,0,0,19,19,17,0.777777778,0.833333333,1.5,2,1,0.67,bottom,bottom,low,low,possessionplay,directplay,77,79,mid,mid,possessionplayVdirectplay,midVmid,eurospotVeurospot,midVmid,tough,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-59280
Match-6192,2022/2023,14/01/2023,17:30,Brentford,Bournemouth,EPL,2,0,2,1,0,1,12,7,4,2,6,5,9,5,3,8,1,1,0,0,19,9,16,1.444444444,0.888888889,1.17,2.33,2,1.33,midtable,bottom,mid,low,compactplay,highpressing,75,73,low,low,compactplayVhighpressing,lowVlow,midtableVbottom,midVmid,tough,,,Low,Low,LowVLow,1,win,1.57,200,10000,314,114,-59166
Match-6193,2022/2023,15/01/2023,14:00,Chelsea,Crystal Palace,EPL,1,0,1,0,0,0,15,10,5,5,10,10,17,11,7,18,2,5,0,0,19,10,12,1.388888889,1.294117647,1,1.5,0.67,0.83,midtable,midtable,mid,mid,compactplay,directplay,79,75,mid,low,compactplayVdirectplay,midVlow,topfourVmidtable,midVmid,Home,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-59052
Match-6194,2022/2023,15/01/2023,14:00,Newcastle,Fulham,EPL,1,0,1,0,0,0,20,5,5,0,5,6,14,10,5,15,1,3,0,0,19,4,6,1.944444444,1.631578947,0.17,1,2,1.67,topfour,eurospot,mid,mid,compactplay,directplay,83,75,top,low,compactplayVdirectplay,topVlow,midtableVmidtable,midVmid,Home,,,Low,High,LowVHigh,1,win,1.57,200,10000,314,114,-58938
Match-6195,2022/2023,15/01/2023,16:30,Tottenham,Arsenal,EPL,0,2,2,0,2,2,17,14,7,5,12,16,15,4,3,7,4,2,0,0,19,5,1,1.833333333,2.588235294,1.83,0.5,2.33,2.5,eurospot,topfour,mid,top,possessionplay,compactplay,81,83,mid,top,possessionplayVcompactplay,midVtop,topfourVeurospot,midVmid,Away,,,Low,High,LowVHigh,1,win,1.57,200,10000,314,114,-58824
Match-6196,2022/2023,18/01/2023,20:00,Crystal Palace,Man United,EPL,1,1,2,0,1,1,10,15,5,4,9,9,10,3,3,6,1,2,0,0,19,12,3,1.222222222,2.111111111,1.67,0.83,0.67,2,midtable,topfour,mid,top,directplay,compactplay,75,81,low,mid,directplayVcompactplay,lowVmid,midtableVeurospot,midVmid,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58710
Match-6197,2022/2023,19/01/2023,20:00,Man City,Tottenham,EPL,4,2,6,0,2,2,16,9,6,3,9,10,14,8,3,11,1,2,0,0,19,2,5,2.166666667,1.736842105,1.17,1.83,1.5,1.83,topfour,eurospot,top,mid,possessionplay,possessionplay,85,81,top,mid,possessionplayVpossessionplay,topVmid,topfourVtopfour,topVmid,Home,,,Mid,Low,MidVLow,0,loss,0,200,10000,0,-200,-58910
Match-6198,2022/2023,21/01/2023,12:30,Liverpool,Chelsea,EPL,0,0,0,0,0,0,15,11,3,2,5,16,9,5,5,10,3,1,0,0,19,8,10,1.555555556,1.473684211,1.67,0.83,1.83,0.83,eurospot,midtable,mid,mid,possessionplay,compactplay,83,79,top,mid,possessionplayVcompactplay,topVmid,topfourVtopfour,topVmid,Home,,,Low,High,LowVHigh,1,win,1.57,200,10000,314,114,-58796
Match-6199,2022/2023,21/01/2023,15:00,Bournemouth,Nott'm Forest,EPL,1,1,2,1,0,1,16,20,4,5,9,10,7,4,6,10,1,2,0,0,20,17,13,0.842105263,1.052631579,2.17,1,1,1.17,bottom,midtable,low,mid,highpressing,compactplay,73,74,low,low,highpressingVcompactplay,lowVlow,bottomVbottom,midVlow,tough,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58682
Match-6200,2022/2023,21/01/2023,15:00,Leicester,Brighton,EPL,2,2,4,1,1,2,9,13,2,4,6,9,9,5,6,11,0,1,0,0,20,15,7,0.894736842,1.666666667,1.33,1.67,0.83,2.67,bottom,eurospot,low,mid,compactplay,highpressing,75,77,low,mid,compactplayVhighpressing,lowVmid,midtableVmidtable,midVmid,Away,,,High,Mid,HighVMid,0,loss,0,200,10000,0,-200,-58882
Match-6201,2022/2023,21/01/2023,15:00,Southampton,Aston Villa,EPL,0,1,1,0,0,0,8,16,5,5,10,19,9,2,2,4,1,2,0,0,20,20,11,0.789473684,1.315789474,2.33,1.17,1,1.83,bottom,midtable,low,mid,possessionplay,highpressing,74,81,low,mid,possessionplayVhighpressing,lowVmid,bottomVmidtable,midVmid,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58768
Match-6202,2022/2023,21/01/2023,15:00,West Ham,Everton,EPL,2,0,2,2,0,2,11,5,4,2,6,9,6,4,9,13,1,1,0,0,20,18,19,0.789473684,0.789473684,2,2.33,0.67,0.67,bottom,bottom,low,low,directplay,compactplay,79,76,mid,low,directplayVcompactplay,midVlow,eurospotVbottom,midVmid,Home,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-58654
Match-6203,2022/2023,21/01/2023,17:30,Crystal Palace,Newcastle,EPL,0,0,0,0,0,0,6,16,1,7,8,13,7,3,15,18,4,2,0,0,20,12,4,1.210526316,2,1.67,0.17,0.5,1.5,midtable,topfour,mid,mid,directplay,compactplay,75,83,low,top,directplayVcompactplay,lowVtop,midtableVmidtable,midVmid,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58540
Match-6204,2022/2023,22/01/2023,14:00,Leeds,Brentford,EPL,0,0,0,0,0,0,9,6,5,0,5,10,18,2,3,5,2,2,0,0,20,14,9,0.944444444,1.526315789,2.33,1,1.83,2.17,midtable,midtable,low,mid,highpressing,compactplay,73,75,top,low,highpressingVcompactplay,topVlow,bottomVmidtable,lowVmid,Home,,,Low,High,LowVHigh,1,win,1.57,200,10000,314,114,-58426
Match-6205,2022/2023,22/01/2023,14:00,Man City,Wolves,EPL,3,0,3,1,0,1,13,10,7,1,8,10,10,5,7,12,1,2,0,0,20,2,16,2.210526316,0.894736842,1.33,1.33,1.83,1,topfour,bottom,top,low,possessionplay,possessionplay,85,77,top,mid,possessionplayVpossessionplay,topVmid,topfourVeurospot,topVmid,Home,,,Low,Mid,LowVMid,0,loss,0,200,10000,0,-200,-58626
Match-6206,2022/2023,22/01/2023,16:30,Arsenal,Man United,EPL,3,2,5,1,1,2,25,6,5,4,9,8,9,12,4,16,1,2,0,0,20,1,3,2.611111111,2.052631579,0.5,0.5,2,2,topfour,topfour,top,top,compactplay,compactplay,83,81,top,mid,compactplayVcompactplay,topVmid,eurospotVeurospot,midVmid,Home,,,Low,High,LowVHigh,0,loss,0,200,10000,0,-200,-58826
Match-6207,2022/2023,23/01/2023,20:00,Fulham,Tottenham,EPL,0,1,1,0,1,1,10,10,5,3,8,10,10,3,8,11,1,3,0,0,20,6,5,1.55,1.65,0.83,2.17,1.5,2,eurospot,eurospot,mid,mid,directplay,possessionplay,75,81,low,mid,directplayVpossessionplay,lowVmid,midtableVtopfour,midVmid,Away,,,Mid,Low,MidVLow,1,win,1.57,200,10000,314,114,-58712
Match-6208,2022/2023,3/2/2023,20:00,Chelsea,Fulham,EPL,0,0,0,0,0,0,12,10,3,4,7,16,12,6,2,8,1,4,0,0,20,10,6,1.45,1.476190476,0.67,0.67,0.83,1.33,midtable,eurospot,mid,mid,compactplay,directplay,79,75,mid,low,compactplayVdirectplay,midVlow,topfourVmidtable,midVmid,Home,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58598
Match-6209,2022/2023,4/2/2023,12:30,Everton,Arsenal,EPL,1,0,1,0,0,0,12,15,4,3,7,13,8,7,5,12,4,1,0,0,21,19,1,0.75,2.631578947,2.33,0.83,0.67,2.33,bottom,topfour,low,top,compactplay,compactplay,76,83,low,top,compactplayVcompactplay,lowVtop,bottomVeurospot,midVmid,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58484
Match-6210,2022/2023,4/2/2023,15:00,Aston Villa,Leicester,EPL,2,4,6,2,3,5,19,9,4,5,9,10,10,11,3,14,0,2,0,0,21,11,14,1.4,0.9,1,1.67,1.5,0.83,midtable,midtable,mid,low,highpressing,compactplay,81,75,mid,low,highpressingVcompactplay,midVlow,midtableVmidtable,midVmid,Home,,,Mid,Mid,MidVMid,0,loss,0,200,10000,0,-200,-58684
Match-6211,2022/2023,4/2/2023,15:00,Brentford,Southampton,EPL,3,0,3,2,0,2,14,14,4,6,10,10,9,4,4,8,1,2,0,0,21,8,20,1.5,0.75,0.67,1.83,1.83,0.83,eurospot,bottom,mid,low,compactplay,possessionplay,75,74,low,low,compactplayVpossessionplay,lowVlow,midtableVbottom,midVmid,tough,,,Low,Low,LowVLow,0,loss,0,200,10000,0,-200,-58884
Match-6212,2022/2023,4/2/2023,15:00,Brighton,Bournemouth,EPL,1,0,1,0,0,0,20,12,6,2,8,14,7,7,3,10,3,1,0,0,21,7,18,1.631578947,0.85,1.67,1.67,2.5,0.67,eurospot,bottom,mid,low,highpressing,highpressing,77,73,mid,low,highpressingVhighpressing,midVlow,midtableVbottom,midVmid,Home,,,Low,Mid,LowVMid,1,win,1.57,200,10000,314,114,-58770
Match-6213,2022/2023,4/2/2023,15:00,Man United,Crystal Palace,EPL,2,1,3,1,0,1,14,10,5,3,8,9,9,5,5,10,1,2,1,0,21,4,12,1.95,1.2,0.83,1.5,2,0.5,topfour,midtable,mid,mid,compactplay,directplay,81,75,mid,low,compactplayVdirectplay,midVlow,eurospotVmidtable,midVmid,Home,,,Low,Mid,LowVMid,0,loss,0,200,10000,0,-200,-58970
Match-6214,2022/2023,4/2/2023,15:00,Wolves,Liverpool,EPL,3,0,3,2,0,2,12,22,6,4,10,9,7,2,7,9,1,1,0,0,21,17,10,0.85,1.526315789,1.33,1.5,0.67,1.5,bottom,midtable,low,mid,possessionplay,possessionplay,77,83,mid,top,possessionplayVpossessionplay,midVtop,eurospotVtopfour,midVtop,Away,,,High,Mid,HighVMid,0,loss,0,200,10000,0,-200,-59170
Match-6215,2022/2023,4/2/2023,17:30,Newcastle,West Ham,EPL,1,1,2,1,1,2,8,10,2,1,3,11,13,4,2,6,2,1,0,0,21,3,16,1.95,0.9,0,1.67,0.83,0.83,topfour,bottom,mid,low,compactplay,directplay,83,79,top,mid,compactplayVdirectplay,topVmid,midtableVeurospot,midVmid,Home,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-59056
Match-6216,2022/2023,5/2/2023,14:00,Nott'm Forest,Leeds,EPL,1,0,1,1,0,1,6,10,2,4,6,15,14,0,2,2,4,2,0,0,21,13,15,1.05,0.947368421,0.83,1.83,1,1.17,midtable,bottom,mid,low,compactplay,highpressing,74,73,low,top,compactplayVhighpressing,lowVtop,bottomVbottom,lowVlow,Away,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-58942
Match-6217,2022/2023,5/2/2023,16:30,Tottenham,Man City,EPL,1,0,1,1,0,1,12,15,3,5,8,19,14,4,6,10,2,3,1,0,21,5,2,1.714285714,2.25,1.67,1,1.5,2.17,eurospot,topfour,mid,top,possessionplay,possessionplay,81,85,mid,top,possessionplayVpossessionplay,midVtop,topfourVtopfour,midVtop,Away,,,Mid,High,MidVHigh,1,win,1.57,200,10000,314,114,-58828
Match-6218,2022/2023,8/2/2023,20:00,Man United,Leeds,EPL,2,2,4,0,1,1,24,8,7,2,9,7,11,6,5,11,1,3,0,0,21,4,15,2,0.9,1,1.33,1.83,0.67,topfour,bottom,mid,low,compactplay,highpressing,81,73,mid,top,compactplayVhighpressing,midVtop,eurospotVbottom,midVlow,Away,,,Low,Mid,LowVMid,0,loss,0,200,10000,0,-200,-59028
Match-6219,2022/2023,11/2/2023,12:30,West Ham,Chelsea,EPL,1,1,2,1,1,2,10,12,2,4,6,9,11,5,6,11,1,1,0,0,22,17,9,0.904761905,1.428571429,1.5,0.67,1,0.5,bottom,midtable,low,mid,directplay,compactplay,79,79,mid,mid,directplayVcompactplay,midVmid,eurospotVtopfour,midVmid,tough,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58914
Match-6220,2022/2023,11/2/2023,15:00,Arsenal,Brentford,EPL,1,1,2,0,0,0,23,9,7,2,9,9,9,7,4,11,0,2,0,0,22,1,7,2.5,1.571428571,1,0.5,2,2,topfour,eurospot,top,mid,compactplay,compactplay,83,75,top,low,compactplayVcompactplay,topVlow,eurospotVmidtable,midVmid,Home,,,Low,High,LowVHigh,1,win,1.57,200,10000,314,114,-58800
Match-6221,2022/2023,11/2/2023,15:00,Crystal Palace,Brighton,EPL,1,1,2,0,0,0,6,17,1,7,8,10,11,1,6,7,4,1,0,0,22,12,6,1.142857143,1.7,1.33,1.33,0.67,2.5,midtable,eurospot,mid,mid,directplay,highpressing,75,77,low,mid,directplayVhighpressing,lowVmid,midtableVmidtable,midVmid,Away,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-58686
Match-6222,2022/2023,11/2/2023,15:00,Fulham,Nott'm Forest,EPL,2,0,2,1,0,1,16,10,3,1,4,9,11,5,4,9,0,1,0,0,22,8,13,1.454545455,1.142857143,0.67,0.83,0.83,1,eurospot,midtable,mid,mid,directplay,compactplay,75,74,low,low,directplayVcompactplay,lowVlow,midtableVbottom,midVlow,tough,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58572
Match-6223,2022/2023,11/2/2023,15:00,Leicester,Tottenham,EPL,4,1,5,3,1,4,15,11,7,4,11,14,9,1,5,6,5,2,0,0,22,14,5,1,1.772727273,2,1.33,1.17,1.33,midtable,eurospot,low,mid,compactplay,possessionplay,75,81,low,mid,compactplayVpossessionplay,lowVmid,midtableVtopfour,midVmid,Away,,,High,Mid,HighVMid,0,loss,0,200,10000,0,-200,-58772
Match-6224,2022/2023,11/2/2023,15:00,Southampton,Wolves,EPL,1,2,3,1,0,1,17,11,2,2,4,12,14,5,2,7,2,2,0,1,22,20,15,0.714285714,0.952380952,1.83,1,0.67,1.17,bottom,bottom,low,low,possessionplay,possessionplay,74,77,low,mid,possessionplayVpossessionplay,lowVmid,bottomVeurospot,midVmid,Away,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-58972
Match-6225,2022/2023,11/2/2023,17:30,Bournemouth,Newcastle,EPL,1,1,2,1,1,2,11,15,5,7,12,8,10,4,6,10,2,3,0,0,22,19,4,0.80952381,1.904761905,1.83,0.17,0.17,0.83,bottom,topfour,low,mid,highpressing,compactplay,73,83,low,top,highpressingVcompactplay,lowVtop,bottomVmidtable,midVmid,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58858
Match-6226,2022/2023,12/2/2023,14:00,Leeds,Man United,EPL,0,2,2,0,0,0,16,11,6,5,11,10,13,7,3,10,2,1,0,0,22,16,3,0.904761905,1.954545455,1.17,1.33,0.83,2,bottom,topfour,low,mid,highpressing,compactplay,73,81,top,mid,highpressingVcompactplay,topVmid,bottomVeurospot,lowVmid,Home,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-58744
Match-6227,2022/2023,12/2/2023,16:30,Man City,Aston Villa,EPL,3,1,4,3,0,3,17,6,9,2,11,13,14,8,4,12,1,2,0,0,22,2,11,2.142857143,1.333333333,1,1.5,1.67,1.5,topfour,midtable,top,mid,possessionplay,highpressing,85,81,top,mid,possessionplayVhighpressing,topVmid,topfourVmidtable,topVmid,Home,,,Mid,Mid,MidVMid,0,loss,0,200,10000,0,-200,-58944
Match-6228,2022/2023,13/02/2023,20:00,Liverpool,Everton,EPL,2,0,2,1,0,1,15,6,6,1,7,8,16,3,3,6,1,3,0,0,22,10,18,1.45,0.857142857,1.83,1.83,1,0.83,midtable,bottom,mid,low,possessionplay,compactplay,83,76,top,low,possessionplayVcompactplay,topVlow,topfourVbottom,topVmid,Home,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-58830
Match-6229,2022/2023,15/02/2023,19:30,Arsenal,Man City,EPL,1,3,4,1,1,2,10,9,1,6,7,11,15,1,3,4,2,3,0,0,23,1,2,2.428571429,2.181818182,1,1,1.67,2,topfour,topfour,top,top,compactplay,possessionplay,83,85,top,top,compactplayVpossessionplay,topVtop,eurospotVtopfour,midVtop,tough,,,Mid,High,MidVHigh,0,loss,0,200,10000,0,-200,-59030
Match-6230,2022/2023,18/02/2023,12:30,Aston Villa,Arsenal,EPL,2,4,6,2,1,3,7,20,5,5,10,13,4,2,9,11,2,1,0,0,23,11,1,1.272727273,2.318181818,1.5,1.17,1.5,1.17,midtable,topfour,mid,top,highpressing,compactplay,81,83,mid,top,highpressingVcompactplay,midVtop,midtableVeurospot,midVmid,Away,,,Mid,High,MidVHigh,0,loss,0,200,10000,0,-200,-59230
Match-6231,2022/2023,18/02/2023,15:00,Brentford,Crystal Palace,EPL,1,1,2,0,0,0,12,10,5,4,9,10,8,2,6,8,2,2,0,0,23,8,12,1.545454545,1.136363636,0.33,1.5,1.83,0.5,eurospot,midtable,mid,mid,compactplay,directplay,75,75,low,low,compactplayVdirectplay,lowVlow,midtableVmidtable,midVmid,tough,,,Low,Mid,LowVMid,1,win,1.57,200,10000,314,114,-59116
Match-6232,2022/2023,18/02/2023,15:00,Brighton,Fulham,EPL,0,1,1,0,0,0,21,5,7,2,9,12,14,10,2,12,0,5,0,0,23,6,7,1.666666667,1.52173913,1.33,0.5,2.17,0.83,eurospot,eurospot,mid,mid,highpressing,directplay,77,75,mid,low,highpressingVdirectplay,midVlow,midtableVmidtable,midVmid,Home,,,Low,High,LowVHigh,1,win,1.57,200,10000,314,114,-59002
Match-6233,2022/2023,18/02/2023,15:00,Chelsea,Southampton,EPL,0,1,1,0,1,1,17,8,5,5,10,16,24,8,2,10,3,6,0,0,23,10,20,1.409090909,0.681818182,0.67,1.67,0.5,0.67,midtable,bottom,mid,low,compactplay,possessionplay,79,74,mid,low,compactplayVpossessionplay,midVlow,topfourVbottom,midVmid,Home,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-58888
Match-6234,2022/2023,18/02/2023,15:00,Everton,Leeds,EPL,1,0,1,0,0,0,15,8,6,0,6,8,6,6,4,10,2,3,0,0,23,18,17,0.818181818,0.863636364,1.83,1.5,0.67,0.83,bottom,bottom,low,low,compactplay,highpressing,76,73,low,top,compactplayVhighpressing,lowVtop,bottomVbottom,midVlow,Away,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-58774
Match-6235,2022/2023,18/02/2023,15:00,Nott'm Forest,Man City,EPL,1,1,2,0,1,1,4,26,1,6,7,8,6,0,10,10,1,0,0,0,23,14,2,1.090909091,2.217391304,0.67,1.17,1,2.33,midtable,topfour,mid,top,compactplay,possessionplay,74,85,low,top,compactplayVpossessionplay,lowVtop,bottomVtopfour,lowVtop,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58660
Match-6236,2022/2023,18/02/2023,15:00,Wolves,Bournemouth,EPL,0,1,1,0,0,0,15,5,4,1,5,12,10,12,2,14,3,3,0,0,23,15,19,1.045454545,0.818181818,1,1.67,1.17,0.33,bottom,bottom,mid,low,possessionplay,highpressing,77,73,mid,low,possessionplayVhighpressing,midVlow,eurospotVbottom,midVmid,Home,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-58546
Match-6237,2022/2023,18/02/2023,17:30,Newcastle,Liverpool,EPL,0,2,2,0,2,2,14,13,4,7,11,3,8,6,7,13,1,1,1,0,23,4,9,1.863636364,1.523809524,0.33,1.67,0.5,0.83,topfour,midtable,mid,mid,compactplay,possessionplay,83,83,top,top,compactplayVpossessionplay,topVtop,midtableVtopfour,midVtop,tough,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-58432
Match-6238,2022/2023,19/02/2023,14:00,Man United,Leicester,EPL,3,0,3,1,0,1,26,19,8,3,11,9,9,6,6,12,0,2,0,0,23,3,13,2,1.090909091,1.33,1.67,1.83,1.83,topfour,midtable,mid,mid,compactplay,compactplay,81,75,mid,low,compactplayVcompactplay,midVlow,eurospotVmidtable,midVmid,Home,,,Low,Mid,LowVMid,0,loss,0,200,10000,0,-200,-58632
Match-6239,2022/2023,19/02/2023,16:30,Tottenham,West Ham,EPL,2,0,2,0,0,0,16,6,6,1,7,16,10,4,7,11,2,1,0,0,24,5,18,1.695652174,0.909090909,1.67,1.17,1.5,1,eurospot,bottom,mid,low,possessionplay,directplay,81,79,mid,mid,possessionplayVdirectplay,midVmid,topfourVeurospot,midVmid,tough,,,Mid,High,MidVHigh,1,win,1.57,200,10000,314,114,-58518
Match-6240,2022/2023,24/02/2023,20:00,Fulham,Wolves,EPL,1,1,2,0,1,1,10,8,5,2,7,12,17,4,3,7,2,0,0,0,24,6,15,1.583333333,1,0.5,1,0.83,1.17,eurospot,bottom,mid,low,directplay,possessionplay,75,77,low,mid,directplayVpossessionplay,lowVmid,midtableVeurospot,midVmid,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58404
Match-6241,2022/2023,25/02/2023,15:00,Everton,Aston Villa,EPL,0,2,2,0,0,0,15,9,5,5,10,12,12,5,1,6,2,1,0,0,24,16,11,0.913043478,1.217391304,1.67,2.17,0.67,1.5,bottom,midtable,low,mid,compactplay,highpressing,76,81,low,mid,compactplayVhighpressing,lowVmid,bottomVmidtable,midVmid,Away,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-58290
Match-6242,2022/2023,25/02/2023,15:00,Leeds,Southampton,EPL,1,0,1,0,0,0,14,8,4,2,6,15,13,9,2,11,2,4,0,0,24,19,20,0.826086957,0.782608696,1.33,1.33,0.5,0.67,bottom,bottom,low,low,highpressing,possessionplay,73,74,top,low,highpressingVpossessionplay,topVlow,bottomVbottom,lowVmid,Home,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-58176
Match-6243,2022/2023,25/02/2023,15:00,Leicester,Arsenal,EPL,0,1,1,0,0,0,1,10,0,2,2,14,9,0,8,8,0,1,0,0,24,14,1,1.043478261,2.347826087,1.83,1.5,1.67,1.83,midtable,topfour,mid,top,compactplay,compactplay,75,83,low,top,compactplayVcompactplay,lowVtop,midtableVeurospot,midVmid,Away,,,Mid,Mid,MidVMid,1,win,1.57,200,10000,314,114,-58062
Match-6244,2022/2023,25/02/2023,15:00,West Ham,Nott'm Forest,EPL,4,0,4,0,0,0,18,8,5,3,8,8,5,12,3,15,0,0,0,0,24,18,13,0.869565217,1.086956522,1.17,0.67,1,1,bottom,midtable,low,mid,directplay,compactplay,79,74,mid,low,directplayVcompactplay,midVlow,eurospotVbottom,midVlow,Home,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-58262
Match-6245,2022/2023,25/02/2023,17:30,Bournemouth,Man City,EPL,1,4,5,0,3,3,13,20,2,5,7,10,9,4,6,10,2,2,0,0,24,17,2,0.913043478,2.166666667,1.33,1,0.5,2.33,bottom,topfour,low,top,highpressing,possessionplay,73,85,low,top,highpressingVpossessionplay,lowVtop,bottomVtopfour,midVtop,Away,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-58462
Match-6246,2022/2023,25/02/2023,19:45,Crystal Palace,Liverpool,EPL,0,0,0,0,0,0,6,12,0,4,4,11,14,5,3,8,2,5,0,0,24,12,8,1.130434783,1.590909091,1,1.5,0.67,0.83,midtable,eurospot,mid,mid,directplay,possessionplay,75,83,low,top,directplayVpossessionplay,lowVtop,midtableVtopfour,midVtop,Away,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-58348
Match-6247,2022/2023,26/02/2023,13:30,Tottenham,Chelsea,EPL,2,0,2,0,0,0,8,10,3,2,5,10,10,4,4,8,2,3,0,0,24,5,10,1.75,1.347826087,1.67,0.67,1.17,0.5,eurospot,midtable,mid,mid,possessionplay,compactplay,81,79,mid,mid,possessionplayVcompactplay,midVmid,topfourVtopfour,midVmid,tough,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-58234
Match-6248,2022/2023,1/3/2023,19:45,Arsenal,Everton,EPL,4,0,4,2,0,2,15,8,5,5,10,5,12,5,1,6,0,2,0,0,24,1,16,2.375,0.875,1.5,1.33,1.67,0.5,topfour,bottom,top,low,compactplay,compactplay,83,76,top,low,compactplayVcompactplay,topVlow,eurospotVbottom,midVmid,Home,,,Mid,Mid,MidVMid,0,loss,0,200,10000,0,-200,-58434
